no, groupNo, randomSeed, numberOfWorkers,maxSolverExecutionTimeInSeconds, processCount, processExecutionTimeMin(ms), processExecutionTimeMax(ms), computerCount, conflictPercentage, timeWeight, solverWallTime(ms), makespan(ms), parallelTimeSum(ms), serialTimeHorizon(ms), solverStatus, speedupFactor, currentTimestamp
241,1,1,-1,-1,50,5,10,3,15,100,1,19,0.084900,129,129.084900,376,possible,2.912812,2025-02-05 14:28:56
242,1,2,-1,-1,50,5,10,3,15,100,1,19,0.083000,128,128.083000,358,possible,2.795063,2025-02-05 14:28:56
243,1,3,-1,-1,50,5,10,3,15,100,1,19,0.024400,131,131.024400,374,possible,2.854430,2025-02-05 14:28:56
244,2,1,-1,-1,50,5,10,3,25,100,1,19,0.027400,136,136.027400,376,possible,2.764149,2025-02-05 14:28:56
245,2,2,-1,-1,50,5,10,3,25,100,1,19,0.111300,122,122.111300,358,possible,2.931752,2025-02-05 14:28:56
246,2,3,-1,-1,50,5,10,3,25,100,1,19,0.028000,125,125.028000,374,possible,2.991330,2025-02-05 14:28:56
247,3,1,-1,-1,50,5,10,3,35,100,1,19,0.030100,133,133.030100,376,possible,2.826428,2025-02-05 14:28:56
248,3,2,-1,-1,50,5,10,3,35,100,1,19,0.029400,123,123.029400,358,possible,2.909874,2025-02-05 14:28:56
249,3,3,-1,-1,50,5,10,3,35,100,1,19,0.026700,133,133.026700,374,possible,2.811466,2025-02-05 14:28:56
250,4,1,-1,-1,50,5,10,3,45,100,1,19,0.035100,144,144.035100,376,possible,2.610475,2025-02-05 14:28:56
251,4,2,-1,-1,50,5,10,3,45,100,1,19,0.039400,128,128.039400,358,possible,2.796014,2025-02-05 14:28:56
252,4,3,-1,-1,50,5,10,3,45,100,1,19,0.042700,147,147.042700,374,possible,2.543479,2025-02-05 14:28:56
253,5,1,-1,-1,100,5,10,3,15,100,1,19,0.118500,250,250.118500,742,possible,2.966594,2025-02-05 14:28:56
254,5,2,-1,-1,100,5,10,3,15,100,1,19,0.037400,252,252.037400,752,possible,2.983684,2025-02-05 14:28:56
255,5,3,-1,-1,100,5,10,3,15,100,1,19,0.038000,258,258.038000,764,possible,2.960804,2025-02-05 14:28:56
256,6,1,-1,-1,100,5,10,3,25,100,1,19,0.065900,253,253.065900,742,possible,2.932043,2025-02-05 14:28:56
257,6,2,-1,-1,100,5,10,3,25,100,1,19,0.054100,259,259.054100,752,possible,2.902869,2025-02-05 14:28:56
258,6,3,-1,-1,100,5,10,3,25,100,1,19,0.048100,264,264.048100,764,possible,2.893412,2025-02-05 14:28:56
259,7,1,-1,-1,100,5,10,3,35,100,1,19,0.068300,256,256.068300,742,possible,2.897664,2025-02-05 14:28:56
260,7,2,-1,-1,100,5,10,3,35,100,1,19,0.096800,266,266.096800,752,possible,2.826039,2025-02-05 14:28:56
261,7,3,-1,-1,100,5,10,3,35,100,1,19,0.204300,267,267.204300,764,possible,2.859235,2025-02-05 14:28:56
262,8,1,-1,-1,100,5,10,3,45,100,1,19,0.095400,261,261.095400,742,possible,2.841873,2025-02-05 14:28:56
263,8,2,-1,-1,100,5,10,3,45,100,1,19,0.081100,262,262.081100,752,possible,2.869341,2025-02-05 14:28:57
264,8,3,-1,-1,100,5,10,3,45,100,1,19,0.160500,271,271.160500,764,possible,2.817520,2025-02-05 14:28:57
265,9,1,-1,-1,150,5,10,3,15,100,1,19,0.137600,376,376.137600,1124,possible,2.988268,2025-02-05 14:28:57
266,9,2,-1,-1,150,5,10,3,15,100,1,19,0.056200,377,377.056200,1128,possible,2.991596,2025-02-05 14:28:57
267,9,3,-1,-1,150,5,10,3,15,100,1,19,0.056100,381,381.056100,1139,possible,2.989061,2025-02-05 14:28:57
268,10,1,-1,-1,150,5,10,3,25,100,1,19,0.231000,378,378.231000,1124,possible,2.971729,2025-02-05 14:28:57
269,10,2,-1,-1,150,5,10,3,25,100,1,19,0.105000,377,377.105000,1128,possible,2.991209,2025-02-05 14:28:57
270,10,3,-1,-1,150,5,10,3,25,100,1,19,0.129300,383,383.129300,1139,possible,2.972887,2025-02-05 14:28:57
271,11,1,-1,-1,150,5,10,3,35,100,1,19,0.138200,378,378.138200,1124,possible,2.972458,2025-02-05 14:28:57
272,11,2,-1,-1,150,5,10,3,35,100,1,19,0.076300,385,385.076300,1128,possible,2.929290,2025-02-05 14:28:57
273,11,3,-1,-1,150,5,10,3,35,100,1,19,0.077700,388,388.077700,1139,possible,2.934979,2025-02-05 14:28:57
274,12,1,-1,-1,150,5,10,3,45,100,1,19,0.130300,389,389.130300,1124,possible,2.888493,2025-02-05 14:28:57
275,12,2,-1,-1,150,5,10,3,45,100,1,19,0.134600,384,384.134600,1128,possible,2.936471,2025-02-05 14:28:57
276,12,3,-1,-1,150,5,10,3,45,100,1,19,0.134700,400,400.134700,1139,possible,2.846541,2025-02-05 14:28:57
277,13,1,-1,-1,200,5,10,3,15,100,1,19,0.048200,505,505.048200,1511,possible,2.991794,2025-02-05 14:28:57
278,13,2,-1,-1,200,5,10,3,15,100,1,19,0.049000,507,507.049000,1507,possible,2.972099,2025-02-05 14:28:57
279,13,3,-1,-1,200,5,10,3,15,100,1,19,0.051700,503,503.051700,1498,possible,2.977825,2025-02-05 14:28:57
280,14,1,-1,-1,200,5,10,3,25,100,1,19,0.077900,507,507.077900,1511,possible,2.979818,2025-02-05 14:28:57
281,14,2,-1,-1,200,5,10,3,25,100,1,19,0.085600,504,504.085600,1507,possible,2.989572,2025-02-05 14:28:57
282,14,3,-1,-1,200,5,10,3,25,100,1,19,0.109400,502,502.109400,1498,possible,2.983414,2025-02-05 14:28:57
283,15,1,-1,-1,200,5,10,3,35,100,1,19,0.149100,514,514.149100,1511,possible,2.938836,2025-02-05 14:28:57
284,15,2,-1,-1,200,5,10,3,35,100,1,19,0.133700,507,507.133700,1507,possible,2.971603,2025-02-05 14:28:57
285,15,3,-1,-1,200,5,10,3,35,100,1,19,0.124300,511,511.124300,1498,possible,2.930794,2025-02-05 14:28:57
286,16,1,-1,-1,200,5,10,3,45,100,1,19,0.219100,517,517.219100,1511,possible,2.921393,2025-02-05 14:28:57
287,16,2,-1,-1,200,5,10,3,45,100,1,19,0.209400,523,523.209400,1507,possible,2.880300,2025-02-05 14:28:57
288,16,3,-1,-1,200,5,10,3,45,100,1,19,0.270900,521,521.270900,1498,possible,2.873746,2025-02-05 14:28:57
289,1,1,-1,-1,50,5,10,3,15,100,2,19,0.042400,133,133.042400,376,possible,2.826167,2025-02-05 14:28:57
290,1,2,-1,-1,50,5,10,3,15,100,2,19,0.036400,121,121.036400,358,possible,2.957788,2025-02-05 14:28:57
291,1,3,-1,-1,50,5,10,3,15,100,2,19,0.039200,128,128.039200,374,possible,2.920980,2025-02-05 14:28:57
292,2,1,-1,-1,50,5,10,3,25,100,2,19,0.027500,132,132.027500,376,possible,2.847892,2025-02-05 14:28:57
293,2,2,-1,-1,50,5,10,3,25,100,2,19,0.033900,127,127.033900,358,possible,2.818145,2025-02-05 14:28:57
294,2,3,-1,-1,50,5,10,3,25,100,2,19,0.029500,132,132.029500,374,possible,2.832700,2025-02-05 14:28:57
295,3,1,-1,-1,50,5,10,3,35,100,2,19,0.030700,131,131.030700,376,possible,2.869557,2025-02-05 14:28:57
296,3,2,-1,-1,50,5,10,3,35,100,2,19,0.028700,125,125.028700,358,possible,2.863343,2025-02-05 14:28:57
297,3,3,-1,-1,50,5,10,3,35,100,2,19,0.032900,138,138.032900,374,possible,2.709499,2025-02-05 14:28:57
298,4,1,-1,-1,50,5,10,3,45,100,2,19,0.033100,140,140.033100,376,possible,2.685079,2025-02-05 14:28:57
299,4,2,-1,-1,50,5,10,3,45,100,2,19,0.033400,124,124.033400,358,possible,2.886319,2025-02-05 14:28:57
300,4,3,-1,-1,50,5,10,3,45,100,2,19,0.044200,144,144.044200,374,possible,2.596425,2025-02-05 14:28:57
301,5,1,-1,-1,100,5,10,3,15,100,2,19,0.044500,252,252.044500,742,possible,2.943925,2025-02-05 14:28:57
302,5,2,-1,-1,100,5,10,3,15,100,2,19,0.054400,253,253.054400,752,possible,2.971693,2025-02-05 14:28:57
303,5,3,-1,-1,100,5,10,3,15,100,2,19,0.045900,256,256.045900,764,possible,2.983840,2025-02-05 14:28:57
304,6,1,-1,-1,100,5,10,3,25,100,2,19,0.050800,250,250.050800,742,possible,2.967397,2025-02-05 14:28:57
305,6,2,-1,-1,100,5,10,3,25,100,2,19,0.055600,256,256.055600,752,possible,2.936862,2025-02-05 14:28:57
306,6,3,-1,-1,100,5,10,3,25,100,2,19,0.052600,264,264.052600,764,possible,2.893363,2025-02-05 14:28:57
307,7,1,-1,-1,100,5,10,3,35,100,2,19,0.064100,250,250.064100,742,possible,2.967239,2025-02-05 14:28:57
308,7,2,-1,-1,100,5,10,3,35,100,2,19,0.064900,264,264.064900,752,possible,2.847785,2025-02-05 14:28:57
309,7,3,-1,-1,100,5,10,3,35,100,2,19,0.064700,259,259.064700,764,possible,2.949070,2025-02-05 14:28:57
310,8,1,-1,-1,100,5,10,3,45,100,2,19,0.101600,268,268.101600,742,possible,2.767608,2025-02-05 14:28:57
311,8,2,-1,-1,100,5,10,3,45,100,2,19,0.113800,268,268.113800,752,possible,2.804779,2025-02-05 14:28:57
312,8,3,-1,-1,100,5,10,3,45,100,2,19,0.079800,276,276.079800,764,possible,2.767316,2025-02-05 14:28:57
313,9,1,-1,-1,150,5,10,3,15,100,2,19,0.068300,376,376.068300,1124,possible,2.988819,2025-02-05 14:28:57
314,9,2,-1,-1,150,5,10,3,15,100,2,19,0.066400,377,377.066400,1128,possible,2.991516,2025-02-05 14:28:57
315,9,3,-1,-1,150,5,10,3,15,100,2,19,0.072100,387,387.072100,1139,possible,2.942604,2025-02-05 14:28:57
316,10,1,-1,-1,150,5,10,3,25,100,2,19,0.110900,382,382.110900,1124,possible,2.941554,2025-02-05 14:28:57
317,10,2,-1,-1,150,5,10,3,25,100,2,19,0.108600,378,378.108600,1128,possible,2.983270,2025-02-05 14:28:57
318,10,3,-1,-1,150,5,10,3,25,100,2,19,0.081200,387,387.081200,1139,possible,2.942535,2025-02-05 14:28:57
319,11,1,-1,-1,150,5,10,3,35,100,2,19,0.103600,379,379.103600,1124,possible,2.964889,2025-02-05 14:28:57
320,11,2,-1,-1,150,5,10,3,35,100,2,19,0.178900,380,380.178900,1128,possible,2.967024,2025-02-05 14:28:57
321,11,3,-1,-1,150,5,10,3,35,100,2,19,0.110800,394,394.110800,1139,possible,2.890050,2025-02-05 14:28:57
322,12,1,-1,-1,150,5,10,3,45,100,2,19,0.160400,387,387.160400,1124,possible,2.903189,2025-02-05 14:28:57
323,12,2,-1,-1,150,5,10,3,45,100,2,19,0.178100,407,407.178100,1128,possible,2.770287,2025-02-05 14:28:57
324,12,3,-1,-1,150,5,10,3,45,100,2,19,0.163000,401,401.163000,1139,possible,2.839245,2025-02-05 14:28:57
325,13,1,-1,-1,200,5,10,3,15,100,2,19,0.085500,507,507.085500,1511,possible,2.979774,2025-02-05 14:28:57
326,13,2,-1,-1,200,5,10,3,15,100,2,19,0.102500,506,506.102500,1507,possible,2.977658,2025-02-05 14:28:57
327,13,3,-1,-1,200,5,10,3,15,100,2,19,0.099300,503,503.099300,1498,possible,2.977543,2025-02-05 14:28:57
328,14,1,-1,-1,200,5,10,3,25,100,2,19,0.151900,513,513.151900,1511,possible,2.944547,2025-02-05 14:28:58
329,14,2,-1,-1,200,5,10,3,25,100,2,19,0.125700,504,504.125700,1507,possible,2.989334,2025-02-05 14:28:58
330,14,3,-1,-1,200,5,10,3,25,100,2,19,0.126000,505,505.126000,1498,possible,2.965597,2025-02-05 14:28:58
331,15,1,-1,-1,200,5,10,3,35,100,2,19,0.166400,517,517.166400,1511,possible,2.921690,2025-02-05 14:28:58
332,15,2,-1,-1,200,5,10,3,35,100,2,19,0.173400,515,515.173400,1507,possible,2.925229,2025-02-05 14:28:58
333,15,3,-1,-1,200,5,10,3,35,100,2,19,0.175400,512,512.175400,1498,possible,2.924779,2025-02-05 14:28:58
334,16,1,-1,-1,200,5,10,3,45,100,2,19,0.232300,517,517.232300,1511,possible,2.921318,2025-02-05 14:28:58
335,16,2,-1,-1,200,5,10,3,45,100,2,19,0.262000,521,521.262000,1507,possible,2.891061,2025-02-05 14:28:58
336,16,3,-1,-1,200,5,10,3,45,100,2,19,0.236700,538,538.236700,1498,possible,2.783162,2025-02-05 14:28:58
337,1,1,-1,-1,50,5,10,3,15,100,3,19,0.077900,129,129.077900,376,possible,2.912970,2025-02-05 14:28:58
338,1,2,-1,-1,50,5,10,3,15,100,3,19,0.032600,124,124.032600,358,possible,2.886338,2025-02-05 14:28:58
339,1,3,-1,-1,50,5,10,3,15,100,3,19,0.031400,126,126.031400,374,possible,2.967514,2025-02-05 14:28:58
340,2,1,-1,-1,50,5,10,3,25,100,3,19,0.046100,127,127.046100,376,possible,2.959556,2025-02-05 14:28:58
341,2,2,-1,-1,50,5,10,3,25,100,3,19,0.038800,123,123.038800,358,possible,2.909651,2025-02-05 14:28:58
342,2,3,-1,-1,50,5,10,3,25,100,3,19,0.054200,127,127.054200,374,possible,2.943626,2025-02-05 14:28:58
343,3,1,-1,-1,50,5,10,3,35,100,3,19,0.060000,137,137.060000,376,possible,2.743324,2025-02-05 14:28:58
344,3,2,-1,-1,50,5,10,3,35,100,3,19,0.074100,130,130.074100,358,possible,2.752277,2025-02-05 14:28:58
345,3,3,-1,-1,50,5,10,3,35,100,3,19,0.038700,129,129.038700,374,possible,2.898355,2025-02-05 14:28:58
346,4,1,-1,-1,50,5,10,3,45,100,3,19,0.047100,129,129.047100,376,possible,2.913665,2025-02-05 14:28:58
347,4,2,-1,-1,50,5,10,3,45,100,3,19,0.053800,123,123.053800,358,possible,2.909297,2025-02-05 14:28:58
348,4,3,-1,-1,50,5,10,3,45,100,3,19,0.044800,133,133.044800,374,possible,2.811083,2025-02-05 14:28:58
349,5,1,-1,-1,100,5,10,3,15,100,3,19,0.057100,252,252.057100,742,possible,2.943777,2025-02-05 14:28:58
350,5,2,-1,-1,100,5,10,3,15,100,3,19,0.059200,254,254.059200,752,possible,2.959940,2025-02-05 14:28:58
351,5,3,-1,-1,100,5,10,3,15,100,3,19,0.061500,256,256.061500,764,possible,2.983658,2025-02-05 14:28:58
352,6,1,-1,-1,100,5,10,3,25,100,3,19,0.086700,255,255.086700,742,possible,2.908815,2025-02-05 14:28:58
353,6,2,-1,-1,100,5,10,3,25,100,3,19,0.074400,255,255.074400,752,possible,2.948159,2025-02-05 14:28:58
354,6,3,-1,-1,100,5,10,3,25,100,3,19,0.099500,266,266.099500,764,possible,2.871106,2025-02-05 14:28:58
355,7,1,-1,-1,100,5,10,3,35,100,3,19,0.085200,257,257.085200,742,possible,2.886203,2025-02-05 14:28:58
356,7,2,-1,-1,100,5,10,3,35,100,3,19,0.082300,256,256.082300,752,possible,2.936556,2025-02-05 14:28:58
357,7,3,-1,-1,100,5,10,3,35,100,3,19,0.086400,258,258.086400,764,possible,2.960249,2025-02-05 14:28:58
358,8,1,-1,-1,100,5,10,3,45,100,3,19,0.132100,257,257.132100,742,possible,2.885676,2025-02-05 14:28:58
359,8,2,-1,-1,100,5,10,3,45,100,3,19,0.115800,278,278.115800,752,possible,2.703910,2025-02-05 14:28:58
360,8,3,-1,-1,100,5,10,3,45,100,3,19,0.128600,269,269.128600,764,possible,2.838792,2025-02-05 14:28:58
361,9,1,-1,-1,150,5,10,3,15,100,3,19,0.083300,377,377.083300,1124,possible,2.980774,2025-02-05 14:28:58
362,9,2,-1,-1,150,5,10,3,15,100,3,19,0.083900,379,379.083900,1128,possible,2.975595,2025-02-05 14:28:58
363,9,3,-1,-1,150,5,10,3,15,100,3,19,0.082200,386,386.082200,1139,possible,2.950149,2025-02-05 14:28:58
364,10,1,-1,-1,150,5,10,3,25,100,3,19,0.126300,385,385.126300,1124,possible,2.918523,2025-02-05 14:28:58
365,10,2,-1,-1,150,5,10,3,25,100,3,19,0.154300,383,383.154300,1128,possible,2.943984,2025-02-05 14:28:58
366,10,3,-1,-1,150,5,10,3,25,100,3,19,0.116600,385,385.116600,1139,possible,2.957546,2025-02-05 14:28:58
367,11,1,-1,-1,150,5,10,3,35,100,3,19,0.189000,383,383.189000,1124,possible,2.933278,2025-02-05 14:28:58
368,11,2,-1,-1,150,5,10,3,35,100,3,19,0.152900,383,383.152900,1128,possible,2.943994,2025-02-05 14:28:58
369,11,3,-1,-1,150,5,10,3,35,100,3,19,0.158900,386,386.158900,1139,possible,2.949563,2025-02-05 14:28:58
370,12,1,-1,-1,150,5,10,3,45,100,3,19,0.275100,383,383.275100,1124,possible,2.932619,2025-02-05 14:28:58
371,12,2,-1,-1,150,5,10,3,45,100,3,19,0.219600,385,385.219600,1128,possible,2.928200,2025-02-05 14:28:58
372,12,3,-1,-1,150,5,10,3,45,100,3,19,0.207300,384,384.207300,1139,possible,2.964545,2025-02-05 14:28:58
373,13,1,-1,-1,200,5,10,3,15,100,3,19,0.142000,508,508.142000,1511,possible,2.973578,2025-02-05 14:28:58
374,13,2,-1,-1,200,5,10,3,15,100,3,19,0.138600,505,505.138600,1507,possible,2.983340,2025-02-05 14:28:58
375,13,3,-1,-1,200,5,10,3,15,100,3,19,0.125500,501,501.125500,1498,possible,2.989271,2025-02-05 14:28:58
376,14,1,-1,-1,200,5,10,3,25,100,3,19,0.182500,510,510.182500,1511,possible,2.961685,2025-02-05 14:28:58
377,14,2,-1,-1,200,5,10,3,25,100,3,19,0.210600,508,508.210600,1507,possible,2.965306,2025-02-05 14:28:58
378,14,3,-1,-1,200,5,10,3,25,100,3,19,0.179300,503,503.179300,1498,possible,2.977070,2025-02-05 14:28:58
379,15,1,-1,-1,200,5,10,3,35,100,3,19,0.284400,508,508.284400,1511,possible,2.972745,2025-02-05 14:28:58
380,15,2,-1,-1,200,5,10,3,35,100,3,19,0.266400,513,513.266400,1507,possible,2.936097,2025-02-05 14:28:58
381,15,3,-1,-1,200,5,10,3,35,100,3,19,0.274900,504,504.274900,1498,possible,2.970602,2025-02-05 14:28:58
382,16,1,-1,-1,200,5,10,3,45,100,3,19,0.324800,514,514.324800,1511,possible,2.937832,2025-02-05 14:28:58
383,16,2,-1,-1,200,5,10,3,45,100,3,19,0.303400,516,516.303400,1507,possible,2.918826,2025-02-05 14:28:58
384,16,3,-1,-1,200,5,10,3,45,100,3,19,0.348300,517,517.348300,1498,possible,2.895535,2025-02-05 14:28:58
385,1,1,-1,-1,50,5,10,3,15,100,4,19,0.036800,132,132.036800,376,possible,2.847691,2025-02-05 14:28:58
386,1,2,-1,-1,50,5,10,3,15,100,4,19,0.026200,124,124.026200,358,possible,2.886487,2025-02-05 14:28:58
387,1,3,-1,-1,50,5,10,3,15,100,4,19,0.031100,133,133.031100,374,possible,2.811373,2025-02-05 14:28:58
388,2,1,-1,-1,50,5,10,3,25,100,4,19,0.063500,130,130.063500,376,possible,2.890896,2025-02-05 14:28:58
389,2,2,-1,-1,50,5,10,3,25,100,4,19,0.032200,120,120.032200,358,possible,2.982533,2025-02-05 14:28:58
390,2,3,-1,-1,50,5,10,3,25,100,4,19,0.029800,133,133.029800,374,possible,2.811400,2025-02-05 14:28:58
391,3,1,-1,-1,50,5,10,3,35,100,4,19,0.035800,138,138.035800,376,possible,2.723931,2025-02-05 14:28:58
392,3,2,-1,-1,50,5,10,3,35,100,4,19,0.031500,128,128.031500,358,possible,2.796187,2025-02-05 14:28:59
393,3,3,-1,-1,50,5,10,3,35,100,4,19,0.043500,128,128.043500,374,possible,2.920882,2025-02-05 14:28:59
394,4,1,-1,-1,50,5,10,3,45,100,4,19,0.039000,150,150.039000,376,possible,2.506015,2025-02-05 14:28:59
395,4,2,-1,-1,50,5,10,3,45,100,4,19,0.030400,129,129.030400,358,possible,2.774540,2025-02-05 14:28:59
396,4,3,-1,-1,50,5,10,3,45,100,4,19,0.036600,134,134.036600,374,possible,2.790283,2025-02-05 14:28:59
397,5,1,-1,-1,100,5,10,3,15,100,4,19,0.046600,253,253.046600,742,possible,2.932266,2025-02-05 14:28:59
398,5,2,-1,-1,100,5,10,3,15,100,4,19,0.036500,253,253.036500,752,possible,2.971903,2025-02-05 14:28:59
399,5,3,-1,-1,100,5,10,3,15,100,4,19,0.040200,263,263.040200,764,possible,2.904499,2025-02-05 14:28:59
400,6,1,-1,-1,100,5,10,3,25,100,4,19,0.048600,255,255.048600,742,possible,2.909249,2025-02-05 14:28:59
401,6,2,-1,-1,100,5,10,3,25,100,4,19,0.054800,252,252.054800,752,possible,2.983478,2025-02-05 14:28:59
402,6,3,-1,-1,100,5,10,3,25,100,4,19,0.051200,265,265.051200,764,possible,2.882462,2025-02-05 14:28:59
403,7,1,-1,-1,100,5,10,3,35,100,4,19,0.061600,257,257.061600,742,possible,2.886468,2025-02-05 14:28:59
404,7,2,-1,-1,100,5,10,3,35,100,4,19,0.066900,256,256.066900,752,possible,2.936733,2025-02-05 14:28:59
405,7,3,-1,-1,100,5,10,3,35,100,4,19,0.079500,264,264.079500,764,possible,2.893068,2025-02-05 14:28:59
406,8,1,-1,-1,100,5,10,3,45,100,4,19,0.081200,249,249.081200,742,possible,2.978948,2025-02-05 14:28:59
407,8,2,-1,-1,100,5,10,3,45,100,4,19,0.080800,269,269.080800,752,possible,2.794700,2025-02-05 14:28:59
408,8,3,-1,-1,100,5,10,3,45,100,4,19,0.091600,276,276.091600,764,possible,2.767198,2025-02-05 14:28:59
409,9,1,-1,-1,150,5,10,3,15,100,4,19,0.061300,376,376.061300,1124,possible,2.988874,2025-02-05 14:28:59
410,9,2,-1,-1,150,5,10,3,15,100,4,19,0.072300,382,382.072300,1128,possible,2.952321,2025-02-05 14:28:59
411,9,3,-1,-1,150,5,10,3,15,100,4,19,0.067400,389,389.067400,1139,possible,2.927513,2025-02-05 14:28:59
412,10,1,-1,-1,150,5,10,3,25,100,4,19,0.080700,382,382.080700,1124,possible,2.941787,2025-02-05 14:28:59
413,10,2,-1,-1,150,5,10,3,25,100,4,19,0.099400,380,380.099400,1128,possible,2.967645,2025-02-05 14:28:59
414,10,3,-1,-1,150,5,10,3,25,100,4,19,0.108000,392,392.108000,1139,possible,2.904812,2025-02-05 14:28:59
415,11,1,-1,-1,150,5,10,3,35,100,4,19,0.106200,382,382.106200,1124,possible,2.941591,2025-02-05 14:28:59
416,11,2,-1,-1,150,5,10,3,35,100,4,19,0.101100,380,380.101100,1128,possible,2.967632,2025-02-05 14:28:59
417,11,3,-1,-1,150,5,10,3,35,100,4,19,0.108500,390,390.108500,1139,possible,2.919701,2025-02-05 14:28:59
418,12,1,-1,-1,150,5,10,3,45,100,4,19,0.142000,385,385.142000,1124,possible,2.918404,2025-02-05 14:28:59
419,12,2,-1,-1,150,5,10,3,45,100,4,19,0.140900,381,381.140900,1128,possible,2.959535,2025-02-05 14:28:59
420,12,3,-1,-1,150,5,10,3,45,100,4,19,0.159800,395,395.159800,1139,possible,2.882378,2025-02-05 14:28:59
421,13,1,-1,-1,200,5,10,3,15,100,4,19,0.082600,504,504.082600,1511,possible,2.997525,2025-02-05 14:28:59
422,13,2,-1,-1,200,5,10,3,15,100,4,19,0.084100,509,509.084100,1507,possible,2.960218,2025-02-05 14:28:59
423,13,3,-1,-1,200,5,10,3,15,100,4,19,0.081400,504,504.081400,1498,possible,2.971742,2025-02-05 14:28:59
424,14,1,-1,-1,200,5,10,3,25,100,4,19,0.112600,509,509.112600,1511,possible,2.967909,2025-02-05 14:28:59
425,14,2,-1,-1,200,5,10,3,25,100,4,19,0.203700,511,511.203700,1507,possible,2.947944,2025-02-05 14:28:59
426,14,3,-1,-1,200,5,10,3,25,100,4,19,0.271100,502,502.271100,1498,possible,2.982453,2025-02-05 14:28:59
427,15,1,-1,-1,200,5,10,3,35,100,4,19,0.285100,511,511.285100,1511,possible,2.955298,2025-02-05 14:28:59
428,15,2,-1,-1,200,5,10,3,35,100,4,19,0.149300,508,508.149300,1507,possible,2.965664,2025-02-05 14:28:59
429,15,3,-1,-1,200,5,10,3,35,100,4,19,0.202400,513,513.202400,1498,possible,2.918926,2025-02-05 14:28:59
430,16,1,-1,-1,200,5,10,3,45,100,4,19,0.296600,522,522.296600,1511,possible,2.892992,2025-02-05 14:28:59
431,16,2,-1,-1,200,5,10,3,45,100,4,19,0.275700,513,513.275700,1507,possible,2.936044,2025-02-05 14:28:59
432,16,3,-1,-1,200,5,10,3,45,100,4,19,0.261800,521,521.261800,1498,possible,2.873796,2025-02-05 14:28:59
433,1,1,-1,-1,50,5,10,3,15,100,5,19,0.081100,134,134.081100,376,possible,2.804273,2025-02-05 14:28:59
434,1,2,-1,-1,50,5,10,3,15,100,5,19,0.041300,131,131.041300,358,possible,2.731963,2025-02-05 14:28:59
435,1,3,-1,-1,50,5,10,3,15,100,5,19,0.030800,131,131.030800,374,possible,2.854291,2025-02-05 14:28:59
436,2,1,-1,-1,50,5,10,3,25,100,5,19,0.044100,132,132.044100,376,possible,2.847534,2025-02-05 14:28:59
437,2,2,-1,-1,50,5,10,3,25,100,5,19,0.040500,125,125.040500,358,possible,2.863072,2025-02-05 14:28:59
438,2,3,-1,-1,50,5,10,3,25,100,5,19,0.036200,128,128.036200,374,possible,2.921049,2025-02-05 14:28:59
439,3,1,-1,-1,50,5,10,3,35,100,5,19,0.045500,143,143.045500,376,possible,2.628534,2025-02-05 14:28:59
440,3,2,-1,-1,50,5,10,3,35,100,5,19,0.042700,124,124.042700,358,possible,2.886103,2025-02-05 14:28:59
441,3,3,-1,-1,50,5,10,3,35,100,5,19,0.050200,134,134.050200,374,possible,2.790000,2025-02-05 14:28:59
442,4,1,-1,-1,50,5,10,3,45,100,5,19,0.047000,149,149.047000,376,possible,2.522694,2025-02-05 14:28:59
443,4,2,-1,-1,50,5,10,3,45,100,5,19,0.057400,131,131.057400,358,possible,2.731628,2025-02-05 14:28:59
444,4,3,-1,-1,50,5,10,3,45,100,5,19,0.051100,138,138.051100,374,possible,2.709142,2025-02-05 14:28:59
445,5,1,-1,-1,100,5,10,3,15,100,5,19,0.052500,248,248.052500,742,possible,2.991302,2025-02-05 14:28:59
446,5,2,-1,-1,100,5,10,3,15,100,5,19,0.054100,256,256.054100,752,possible,2.936879,2025-02-05 14:28:59
447,5,3,-1,-1,100,5,10,3,15,100,5,19,0.101400,262,262.101400,764,possible,2.914902,2025-02-05 14:28:59
448,6,1,-1,-1,100,5,10,3,25,100,5,19,0.067000,254,254.067000,742,possible,2.920489,2025-02-05 14:28:59
449,6,2,-1,-1,100,5,10,3,25,100,5,19,0.066700,256,256.066700,752,possible,2.936735,2025-02-05 14:28:59
450,6,3,-1,-1,100,5,10,3,25,100,5,19,0.067600,261,261.067600,764,possible,2.926445,2025-02-05 14:28:59
451,7,1,-1,-1,100,5,10,3,35,100,5,19,0.080400,251,251.080400,742,possible,2.955229,2025-02-05 14:28:59
452,7,2,-1,-1,100,5,10,3,35,100,5,19,0.083800,260,260.083800,752,possible,2.891376,2025-02-05 14:28:59
453,7,3,-1,-1,100,5,10,3,35,100,5,19,0.087400,271,271.087400,764,possible,2.818279,2025-02-05 14:29:00
454,8,1,-1,-1,100,5,10,3,45,100,5,19,0.125100,257,257.125100,742,possible,2.885755,2025-02-05 14:29:00
455,8,2,-1,-1,100,5,10,3,45,100,5,19,0.113300,276,276.113300,752,possible,2.723520,2025-02-05 14:29:00
456,8,3,-1,-1,100,5,10,3,45,100,5,19,0.176900,281,281.176900,764,possible,2.717151,2025-02-05 14:29:00
457,9,1,-1,-1,150,5,10,3,15,100,5,19,0.089100,380,380.089100,1124,possible,2.957201,2025-02-05 14:29:00
458,9,2,-1,-1,150,5,10,3,15,100,5,19,0.095500,379,379.095500,1128,possible,2.975504,2025-02-05 14:29:00
